id,city,state,state_2,zip,created_at,updated_at,lat,long,tz_offset,dst
15547,Austin,Indiana,IN,47102,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.749542,-85.80264,-05:00 ,t
15548,Borden,Indiana,IN,47106,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.457573,-85.91774,-05:00 ,t
15550,Charlestown,Indiana,IN,47111,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.453813,-85.65443,-05:00 ,t
15551,Corydon,Indiana,IN,47112,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.208144,-86.12978,-05:00 ,t
15552,Crandall,Indiana,IN,47114,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.287227,-86.06805,-05:00 ,t
15554,Eckerty,Indiana,IN,47116,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.328419,-86.61356,-05:00 ,t
15557,Floyds Knobs,Indiana,IN,47119,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.345815,-85.89095,-05:00 ,t
15558,Fredericksburg,Indiana,IN,47120,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.435326,-86.18702,-05:00 ,t
15559,Georgetown,Indiana,IN,47122,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.300674,-85.96698,-05:00 ,t
15561,Greenville,Indiana,IN,47124,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.363632,-85.99239,-05:00 ,t
15562,Hardinsburg,Indiana,IN,47125,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.461255,-86.29830,-05:00 ,t
15564,Clarksville,Indiana,IN,47129,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.303945,-85.76787,-05:00 ,t
15565,Jeffersonville,Indiana,IN,47130,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.309105,-85.72035,-05:00 ,t
15566,Laconia,Indiana,IN,47135,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.038838,-86.07212,-05:00 ,t
15568,Leavenworth,Indiana,IN,47137,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.200101,-86.36988,-05:00 ,t
15569,Lexington,Indiana,IN,47138,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.678365,-85.60970,-05:00 ,t
15571,Marengo,Indiana,IN,47140,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.374820,-86.35313,-05:00 ,t
15572,Marysville,Indiana,IN,47141,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.543388,-85.60373,-05:00 ,t
15575,Milltown,Indiana,IN,47145,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.344403,-86.29997,-05:00 ,t
15576,Nabb,Indiana,IN,47147,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.591735,-85.53195,-05:00 ,t
15577,New Albany,Indiana,IN,47150,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.303820,-85.82522,-05:00 ,t
15579,New Salisbury,Indiana,IN,47161,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.312878,-86.09478,-05:00 ,t
15580,New Washington,Indiana,IN,47162,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.548693,-85.49124,-05:00 ,t
15581,Otisco,Indiana,IN,47163,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.544512,-85.66831,-05:00 ,t
15583,Pekin,Indiana,IN,47165,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.499030,-86.01293,-05:00 ,t
15584,Ramsey,Indiana,IN,47166,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.313345,-86.16656,-05:00 ,t
15586,Scottsburg,Indiana,IN,47170,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.684426,-85.80304,-05:00 ,t
15587,Speed,Indiana,IN,47172,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.387722,-85.75936,-05:00 ,t
15588,Sulphur,Indiana,IN,47174,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.210303,-86.46657,-05:00 ,t
15590,Underwood,Indiana,IN,47177,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.603451,-85.76711,-05:00 ,t
15592,Columbus,Indiana,IN,47203,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.232235,-85.86356,-05:00 ,t
15594,Butlerville,Indiana,IN,47223,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.049336,-85.49272,-05:00 ,t
15595,Canaan,Indiana,IN,47224,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.896209,-85.21936,-05:00 ,t
15597,Commiskey,Indiana,IN,47227,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.872926,-85.64367,-05:00 ,t
15598,Crothersville,Indiana,IN,47229,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.802486,-85.84894,-05:00 ,t
15599,Deputy,Indiana,IN,47230,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.802781,-85.62922,-05:00 ,t
15601,Elizabethtown,Indiana,IN,47232,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.129171,-85.80130,-05:00 ,t
15602,Flat Rock,Indiana,IN,47234,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.370375,-85.78008,-05:00 ,t
15604,Adams,Indiana,IN,47240,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.333248,-85.47579,-05:00 ,t
15605,Hanover,Indiana,IN,47243,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.699654,-85.47234,-05:00 ,t
15606,Hartsville,Indiana,IN,47244,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.246458,-85.70234,-05:00 ,t
15608,Jonesville,Indiana,IN,47247,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.060100,-85.88879,-05:00 ,t
15611,New Point,Indiana,IN,47263,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.308947,-85.33006,-05:00 ,t
15612,Norman,Indiana,IN,47264,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.962997,-86.27469,-05:00 ,t
15613,North Vernon,Indiana,IN,47265,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.011225,-85.63325,-05:00 ,t
15615,Saint Paul,Indiana,IN,47272,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.419641,-85.62782,-05:00 ,t
15616,Scipio,Indiana,IN,47273,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.085027,-85.73160,-05:00 ,t
2582,New York,New York,NY,10039,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.826181,-73.93710,-05:00,t
15546,West Harrison,Indiana,IN,47060,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.288178,-84.87774,-05:00 ,t
15619,Vallonia,Indiana,IN,47281,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.805185,-86.09283,-05:00 ,t
15620,Vernon,Indiana,IN,47282,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.982269,-85.60914,-05:00 ,t
15621,Westport,Indiana,IN,47283,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.171916,-85.58067,-05:00 ,t
15623,Muncie,Indiana,IN,47303,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.221103,-85.37602,-05:00 ,t
15625,Muncie,Indiana,IN,47305,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.192293,-85.38494,-05:00 ,t
15628,Bryant,Indiana,IN,47326,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.548194,-84.96724,-05:00 ,t
15629,Cambridge City,Indiana,IN,47327,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.816703,-85.17784,-05:00 ,t
15631,Connersville,Indiana,IN,47331,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.644794,-85.14929,-05:00 ,t
15632,Daleville,Indiana,IN,47334,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.117139,-85.54205,-05:00 ,t
15633,Dunkirk,Indiana,IN,47336,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.385090,-85.21150,-05:00 ,t
15635,Eaton,Indiana,IN,47338,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.339779,-85.34956,-05:00 ,t
15636,Economy,Indiana,IN,47339,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.975660,-85.10107,-05:00 ,t
15637,Farmland,Indiana,IN,47340,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.184743,-85.13000,-05:00 ,t
15639,Gaston,Indiana,IN,47342,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.320458,-85.50656,-05:00 ,t
15640,Greensboro,Indiana,IN,47344,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.876764,-85.46546,-05:00 ,t
15641,Greens Fork,Indiana,IN,47345,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.883711,-85.04618,-05:00 ,t
15644,Kennard,Indiana,IN,47351,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.904323,-85.51980,-05:00 ,t
15646,Liberty,Indiana,IN,47353,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.622812,-84.92284,-05:00 ,t
15647,Losantville,Indiana,IN,47354,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.043267,-85.20909,-05:00 ,t
15648,Lynn,Indiana,IN,47355,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.042138,-84.93926,-05:00 ,t
15650,Milton,Indiana,IN,47357,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.773709,-85.14847,-05:00 ,t
15651,Modoc,Indiana,IN,47358,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.043409,-85.11692,-05:00 ,t
15652,Montpelier,Indiana,IN,47359,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.550511,-85.28118,-05:00 ,t
15654,Mount Summit,Indiana,IN,47361,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.004196,-85.38641,-05:00 ,t
15655,New Castle,Indiana,IN,47362,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.926980,-85.36970,-05:00 ,t
15657,Pennville,Indiana,IN,47369,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.495879,-85.14637,-05:00 ,t
15658,Portland,Indiana,IN,47371,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.419489,-84.96936,-05:00 ,t
15659,Redkey,Indiana,IN,47373,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.347030,-85.15474,-05:00 ,t
15661,Ridgeville,Indiana,IN,47380,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.285505,-85.02063,-05:00 ,t
15662,Salamonia,Indiana,IN,47381,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.382778,-84.86603,-05:00 ,t
15665,Shirley,Indiana,IN,47384,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.909520,-85.56716,-05:00 ,t
15666,Spiceland,Indiana,IN,47385,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.832904,-85.44117,-05:00 ,t
15668,Straughn,Indiana,IN,47387,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.838735,-85.28409,-05:00 ,t
15669,Union City,Indiana,IN,47390,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.212425,-84.83422,-05:00 ,t
15670,Webster,Indiana,IN,47392,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.903236,-84.94334,-05:00 ,t
15672,Winchester,Indiana,IN,47394,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.173141,-84.97922,-05:00 ,t
15673,Yorktown,Indiana,IN,47396,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.186603,-85.50560,-05:00 ,t
15675,Bloomington,Indiana,IN,47403,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.121719,-86.57409,-05:00 ,t
15676,Bloomington,Indiana,IN,47404,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.188246,-86.56779,-05:00 ,t
15677,Bloomington,Indiana,IN,47406,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.173597,-86.51676,-05:00 ,t
15679,Avoca,Indiana,IN,47420,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.912898,-86.55097,-05:00 ,t
15680,Bedford,Indiana,IN,47421,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.865549,-86.46897,-05:00 ,t
15683,Ellettsville,Indiana,IN,47429,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.245995,-86.62275,-05:00 ,t
15684,Fort Ritner,Indiana,IN,47430,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.773826,-86.28146,-05:00 ,t
15685,Freedom,Indiana,IN,47431,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.235092,-86.88719,-05:00 ,t
15687,Gosport,Indiana,IN,47433,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.355692,-86.66247,-05:00 ,t
15688,Heltonville,Indiana,IN,47436,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.978916,-86.41690,-05:00 ,t
15690,Linton,Indiana,IN,47441,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.039636,-87.16987,-05:00 ,t
15691,Lyons,Indiana,IN,47443,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.965550,-87.09917,-05:00 ,t
15692,Midland,Indiana,IN,47445,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.125078,-87.19332,-05:00 ,t
15694,Nashville,Indiana,IN,47448,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.199357,-86.23950,-05:00 ,t
15695,Newberry,Indiana,IN,47449,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.926709,-87.00310,-05:00 ,t
15696,Oolitic,Indiana,IN,47451,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.896413,-86.52474,-05:00 ,t
15698,Owensburg,Indiana,IN,47453,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.924067,-86.74308,-05:00 ,t
15701,Quincy,Indiana,IN,47456,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.448838,-86.73117,-05:00 ,t
15702,Solsberry,Indiana,IN,47459,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.110903,-86.74855,-05:00 ,t
15703,Spencer,Indiana,IN,47460,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.290029,-86.77844,-05:00 ,t
15705,Stinesville,Indiana,IN,47464,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.298595,-86.65120,-05:00 ,t
15706,Switz City,Indiana,IN,47465,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.039348,-87.04871,-05:00 ,t
15707,Tunnelton,Indiana,IN,47467,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.768275,-86.34441,-05:00 ,t
15709,West Baden Sprin,Indiana,IN,47469,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.584248,-86.61296,-05:00 ,t
15710,Williams,Indiana,IN,47470,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.845709,-86.68869,-05:00 ,t
15712,Washington,Indiana,IN,47501,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.658196,-87.17619,-05:00 ,t
15713,Bicknell,Indiana,IN,47512,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.777038,-87.31447,-05:00 ,t
15714,Birdseye,Indiana,IN,47513,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.316017,-86.70118,-05:00 ,t
15716,Siberia,Indiana,IN,47515,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.184046,-86.71714,-05:00 ,t
15718,Cannelburg,Indiana,IN,47519,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.619866,-86.98761,-05:00 ,t
15720,Celestine,Indiana,IN,47521,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.387935,-86.74717,-05:00 ,t
2583,New York,New York,NY,10040,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,40.858704,-73.92853,-05:00,t
15723,Decker,Indiana,IN,47524,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.507039,-87.55539,-05:00 ,t
15725,Dubois,Indiana,IN,47527,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.473956,-86.77777,-05:00 ,t
15726,Edwardsport,Indiana,IN,47528,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.824546,-87.25186,-05:00 ,t
15727,Elnora,Indiana,IN,47529,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.869876,-87.08288,-05:00 ,t
15729,Ferdinand,Indiana,IN,47532,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.223090,-86.86155,-05:00 ,t
15730,Freelandville,Indiana,IN,47535,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.867886,-87.30865,-05:00 ,t
15732,Gentryville,Indiana,IN,47537,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.099889,-87.04073,-05:00 ,t
15733,Holland,Indiana,IN,47541,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.241887,-87.04145,-05:00 ,t
15734,Huntingburg,Indiana,IN,47542,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.302272,-86.96864,-05:00 ,t
15736,Haysville,Indiana,IN,47546,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.408794,-86.93876,-05:00 ,t
15739,Lincoln City,Indiana,IN,47552,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.118547,-86.99567,-05:00 ,t
15740,Loogootee,Indiana,IN,47553,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.702827,-86.89775,-05:00 ,t
15741,Monroe City,Indiana,IN,47557,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.588354,-87.34174,-05:00 ,t
15743,Oaktown,Indiana,IN,47561,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.864563,-87.44554,-05:00 ,t
15744,Odon,Indiana,IN,47562,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.837695,-86.98512,-05:00 ,t
15745,Otwell,Indiana,IN,47564,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.470473,-87.09905,-05:00 ,t
15747,Plainville,Indiana,IN,47568,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.791938,-87.13975,-05:00 ,t
15748,Rome,Indiana,IN,47574,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.934212,-86.56537,-05:00 ,t
15750,Saint Croix,Indiana,IN,47576,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.192970,-86.60853,-05:00 ,t
15751,Saint Meinrad,Indiana,IN,47577,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.160168,-86.80978,-05:00 ,t
15752,Sandborn,Indiana,IN,47578,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.892783,-87.19130,-05:00 ,t
15754,Schnellville,Indiana,IN,47580,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.345103,-86.75914,-05:00 ,t
15755,Shoals,Indiana,IN,47581,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.663011,-86.77554,-05:00 ,t
15758,Tell City,Indiana,IN,47586,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.971622,-86.73903,-05:00 ,t
15759,Troy,Indiana,IN,47588,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.012451,-86.79698,-05:00 ,t
15761,Vincennes,Indiana,IN,47591,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.668827,-87.50791,-05:00 ,t
15762,Westphalia,Indiana,IN,47596,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.862609,-87.22470,-05:00 ,t
15763,Wheatland,Indiana,IN,47597,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.652821,-87.30088,-05:00 ,t
15765,Boonville,Indiana,IN,47601,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.057320,-87.26579,-05:00 ,t
15766,Chandler,Indiana,IN,47610,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.047188,-87.39041,-05:00 ,t
15768,Cynthiana,Indiana,IN,47612,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.190517,-87.70240,-05:00 ,t
15769,Elberfeld,Indiana,IN,47613,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.170645,-87.42886,-05:00 ,t
15770,Grandview,Indiana,IN,47615,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.965531,-86.95436,-05:00 ,t
15772,Lynnville,Indiana,IN,47619,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.199662,-87.31132,-05:00 ,t
15775,New Harmony,Indiana,IN,47631,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.117974,-87.91918,-05:00 ,t
15776,Poseyville,Indiana,IN,47633,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.168191,-87.78113,-05:00 ,t
15777,Richland,Indiana,IN,47634,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.938890,-87.19167,-05:00 ,t
15779,Tennyson,Indiana,IN,47637,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.132339,-87.14259,-05:00 ,t
15780,Wadesville,Indiana,IN,47638,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.081681,-87.78055,-05:00 ,t
15781,Haubstadt,Indiana,IN,47639,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.187983,-87.56580,-05:00 ,t
15783,Buckskin,Indiana,IN,47647,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.215226,-87.42319,-05:00 ,t
15784,Fort Branch,Indiana,IN,47648,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.240456,-87.56035,-05:00 ,t
15786,Mackey,Indiana,IN,47654,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.253120,-87.39205,-05:00 ,t
15787,Oakland City,Indiana,IN,47660,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.323439,-87.34145,-05:00 ,t
15788,Owensville,Indiana,IN,47665,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.287411,-87.72954,-05:00 ,t
15790,Princeton,Indiana,IN,47670,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.348410,-87.57478,-05:00 ,t
15791,Somerville,Indiana,IN,47683,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.278452,-87.37714,-05:00 ,t
15793,Evansville,Indiana,IN,47710,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.999542,-87.57621,-05:00 ,t
15795,Evansville,Indiana,IN,47712,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.966292,-87.63664,-05:00 ,t
15797,Evansville,Indiana,IN,47714,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.959092,-87.52468,-05:00 ,t
15798,Evansville,Indiana,IN,47715,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,37.975476,-87.47506,-05:00 ,t
15800,Evansville,Indiana,IN,47725,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,38.096771,-87.52112,-05:00 ,t
15801,Terre Haute,Indiana,IN,47802,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.393237,-87.39770,-05:00 ,t
15802,Terre Haute,Indiana,IN,47803,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.467060,-87.34452,-05:00 ,t
15804,North Terre Haut,Indiana,IN,47805,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.535285,-87.35222,-05:00 ,t
15805,Terre Haute,Indiana,IN,47807,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.470986,-87.39996,-05:00 ,t
15806,Bloomingdale,Indiana,IN,47832,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.869467,-87.24589,-05:00 ,t
15808,Brazil,Indiana,IN,47834,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.525030,-87.12738,-05:00 ,t
15809,Bridgeton,Indiana,IN,47836,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.647929,-87.17529,-05:00 ,t
15810,Carbon,Indiana,IN,47837,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.625607,-87.11502,-05:00 ,t
15813,Clay City,Indiana,IN,47841,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.282127,-87.11557,-05:00 ,t
15815,Cory,Indiana,IN,47846,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.377883,-87.20462,-05:00 ,t
15816,Dana,Indiana,IN,47847,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.830942,-87.47013,-05:00 ,t
15817,Dugger,Indiana,IN,47848,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.065547,-87.25714,-05:00 ,t
15819,Farmersburg,Indiana,IN,47850,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.251820,-87.40974,-05:00 ,t
15820,Harmony,Indiana,IN,47853,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.536856,-87.07210,-05:00 ,t
15822,Hymera,Indiana,IN,47855,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.185497,-87.29997,-05:00 ,t
15823,Judson,Indiana,IN,47856,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.813543,-87.13635,-05:00 ,t
15824,Lewis,Indiana,IN,47858,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.255569,-87.23587,-05:00 ,t
15829,New Goshen,Indiana,IN,47863,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.580862,-87.46293,-05:00 ,t
15830,Paxton,Indiana,IN,47865,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.020687,-87.39149,-05:00 ,t
15832,Poland,Indiana,IN,47868,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.414547,-86.90202,-05:00 ,t
15833,Rockville,Indiana,IN,47872,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.758142,-87.17540,-05:00 ,t
15835,Saint Mary Of The Woods,Indiana,IN,47876,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.505935,-87.46156,-05:00 ,t
15836,Shelburn,Indiana,IN,47879,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.182707,-87.38029,-05:00 ,t
15837,Staunton,Indiana,IN,47881,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.487119,-87.18939,-05:00 ,t
15839,Universal,Indiana,IN,47884,2014-06-05 12:13:03.096882,2014-06-05 12:13:03.096882,39.622536,-87.45451,-05:00 ,t
